"RallyCount" "P1Dist" "P2Dist" "Point" "Speed" "Speed1" "Speed2" "PrimerServei1" "SegonServei1" "DobleFalta1" "PrimerServei2" "SegonServei2" "DobleFalta2" "matchnum" "Slam" "Genere" "player1" "player2" "minuts_totals" "rally_min" "P1dist_min" "P2dist_min" "Year" "surface" "PercentatgePrimerServei1" "PercentatgeSegonServei1" "PercentatgeDobleFalta1" "PercentatgePrimerServei2" "PercentatgeSegonServei2" "PercentatgeDobleFalta2"
993 3597.9092705314 4598.90384210526 217 167.826923076923 167.011494252874 168.413223140496 54 34 1 87 34 5 1226 "usopen" 1 "laslo djere" "richard gasquet" 29.6366666666667 33.5057923743111 121.400605236691 155.176150335348 2018 "Hard" 60.6741573033708 38.2022471910112 1.12359550561798 69.0476190476191 26.984126984127 3.96825396825397
1049 3224.19556133829 3378.59567407407 277 166.310344827586 167.788617886179 164.992753623188 66 57 10 79 59 4 1227 "usopen" 1 "lucas pouille" "marcos baghdatis" 39.59 26.4965900479919 81.4396453987949 85.3396229874734 2018 "Hard" 49.6240601503759 42.8571428571429 7.5187969924812 55.6338028169014 41.5492957746479 2.8169014084507
1121 3606.87005076142 4460.72424242424 200 157.24064171123 155.032967032967 159.333333333333 55 36 6 63 33 5 1229 "usopen" 1 "fabio fognini" "john millman" 32.0433333333333 34.9838760012483 112.56226102449 139.209120225452 2018 "Hard" 56.701030927835 37.1134020618557 6.18556701030928 62.3762376237624 32.6732673267327 4.95049504950495
1039 4276.43242713568 3186.04156923077 211 162.765 160.553398058252 165.113402061856 64 39 4 60 38 4 1230 "usopen" 1 "mikhail kukushkin" "hyeon chung" 33.2733333333333 31.2262071729112 128.524316583921 95.7536035633371 2018 "Hard" 59.8130841121495 36.4485981308411 3.73831775700935 58.8235294117647 37.2549019607843 3.92156862745098
680 2075.97040816327 2206.69795918367 250 180.118421052632 184.297297297297 176.153846153846 71 40 10 76 41 10 1231 "usopen" 1 "nick kyrgios" "pierre hugues herbert" 33.39 20.3653788559449 62.173417435258 66.0885881756117 2018 "Hard" 58.6776859504132 33.0578512396694 8.26446280991736 59.8425196850394 32.2834645669291 7.8740157480315
630 2209.6932739726 2193.23352054795 199 172.480662983425 175.301075268817 169.5 63 30 9 49 39 7 1232 "usopen" 1 "benoit paire" "roger federer" 23.4533333333333 26.8618533257533 94.2165978100882 93.5147891080704 2018 "Hard" 61.7647058823529 29.4117647058824 8.82352941176471 51.5789473684211 41.0526315789474 7.36842105263158
1540 5506.65610223642 5126.65763578275 320 173.153594771242 167.244604316547 178.071856287425 90 49 4 115 52 8 1301 "usopen" 1 "rafael nadal" "karen khachanov" 52.63 29.2608778263348 104.629604830637 97.4094173623931 2018 "Hard" 62.9370629370629 34.2657342657343 2.7972027972028 65.7142857142857 29.7142857142857 4.57142857142857
1083 3217.20147679325 3594.66377637131 245 166.563876651982 168.25 164.801801801802 81 40 4 73 40 5 1302 "usopen" 1 "nikoloz basilashvili" "guido pella" 33.19 32.6303103344381 96.9328555828035 108.305627489343 2018 "Hard" 64.8 32 3.2 61.864406779661 33.8983050847458 4.23728813559322
1028 3160.13931851852 3165.46245925926 272 167.902723735409 171.15503875969 164.625 75 54 4 68 60 9 1303 "usopen" 1 "dominic thiem" "taylor fritz" 39.8166666666667 25.8183340309753 79.367249523278 79.5009407934514 2018 "Hard" 56.390977443609 40.6015037593985 3.00751879699248 49.6350364963504 43.7956204379562 6.56934306569343
928 3019.03163120567 2723.77563829787 290 183.29963898917 177.985185185185 188.352112676056 84 51 8 103 41 1 1304 "usopen" 1 "denis shapovalov" "kevin anderson" 44.5 20.8539325842697 67.8434074428241 61.2084413100646 2018 "Hard" 58.7412587412587 35.6643356643357 5.59440559440559 71.0344827586207 28.2758620689655 0.689655172413793
917 3002.22318357488 2929.91847826087 211 171.063414634146 177.714285714286 164.971962616822 68 30 2 70 37 2 1305 "usopen" 1 "juan martin del potro" "fernando verdasco" 34.63 26.4799306959284 86.6942877151279 84.6063666838253 2018 "Hard" 68 30 2 64.2201834862385 33.9449541284404 1.8348623853211
819 2578.6513 2752.43523333333 186 171.976470588235 174.214285714286 169.790697674419 53 33 3 48 40 7 1306 "usopen" 1 "borna coric" "daniil medvedev" 25.66 31.9173811379579 100.493035853468 107.265597557807 2018 "Hard" 59.5505617977528 37.0786516853933 3.37078651685393 50.5263157894737 42.1052631578947 7.36842105263158
1027 3145.71735051546 3599.09496206897 299 174.072413793103 181.766423357664 167.183006535948 107 31 5 105 49 0 1307 "usopen" 1 "john isner" "dusan lajovic" 41.25 24.8969696969697 76.2598145579506 87.2507869592476 2018 "Hard" 74.8251748251748 21.6783216783217 3.4965034965035 68.1818181818182 31.8181818181818 0
614 2222.23963687151 2161.95030726257 185 182.295454545455 186.6 178.274725274725 52 33 4 61 32 1 1308 "usopen" 1 "milos raonic" "stan wawrinka" 25.92 23.6882716049383 85.7345538916477 83.4085766690806 2018 "Hard" 58.4269662921348 37.0786516853933 4.49438202247191 64.8936170212766 34.0425531914894 1.06382978723404
1611 4411.43830792683 5481.42264525994 335 169.105431309904 170.138157894737 168.130434782609 94 59 8 99 63 10 1309 "usopen" 1 "marin cilic" "alex de minaur" 47.9733333333333 33.5811561978877 91.9560514437221 114.259782766675 2018 "Hard" 58.3850931677019 36.6459627329193 4.96894409937888 57.5581395348837 36.6279069767442 5.81395348837209
825 2598.17854545455 2728.24859296482 203 168.39247311828 170.826923076923 165.30487804878 55 50 7 48 35 6 1310 "usopen" 1 "jan lennard struff" "david goffin" 26.79 30.7950727883539 96.9831483932268 101.838320006152 2018 "Hard" 49.1071428571429 44.6428571428571 6.25 53.9325842696629 39.3258426966292 6.74157303370786
1253 4257.95359550562 4077.64617977528 270 154.043650793651 152.407142857143 156.089285714286 95 45 8 65 49 6 1311 "usopen" 1 "diego schwartzman" "kei nishikori" 39.5466666666667 31.6840863115307 107.669089569427 103.109731450825 2018 "Hard" 64.1891891891892 30.4054054054054 5.40540540540541 54.1666666666667 40.8333333333333 5
1140 4302.8822962963 3982.91964609054 254 178.35593220339 171.265625 186.759259259259 86 44 6 81 31 4 1312 "usopen" 1 "philipp kohlschreiber" "alexander zverev" 37.8133333333333 30.148095909732 113.792726453534 105.331090781661 2018 "Hard" 63.2352941176471 32.3529411764706 4.41176470588235 69.8275862068966 26.7241379310345 3.44827586206897
892 2970.68792222222 2847.28888888889 182 169.034482758621 162.567901234568 174.666666666667 50 31 2 68 25 4 1313 "usopen" 1 "novak djokovic" "richard gasquet" 26.1666666666667 34.0891719745223 113.529474734607 108.813588110403 2018 "Hard" 60.2409638554217 37.3493975903614 2.40963855421687 70.1030927835051 25.7731958762887 4.12371134020619
1229 4223.46802547771 4172.45866666667 320 168.28431372549 171.084967320261 165.483660130719 87 67 6 102 51 5 1314 "usopen" 1 "lucas pouille" "joao sousa" 43.6066666666667 28.1837639504663 96.853723256636 95.6839626968354 2018 "Hard" 54.375 41.875 3.75 64.5569620253165 32.2784810126582 3.16455696202532
1302 4176.15255605381 3842.12178026906 237 160.057268722467 159.881188118812 160.198412698413 67 35 2 80 47 4 1315 "usopen" 1 "john millman" "mikhail kukushkin" 33.6066666666667 38.7423130331283 124.265598771687 114.326178742384 2018 "Hard" 64.4230769230769 33.6538461538462 1.92307692307692 61.0687022900763 35.8778625954198 3.05343511450382
574 1686.01230107527 1835.88974193548 188 182.967213114754 189.52688172043 176.188888888889 60 33 2 58 32 1 1316 "usopen" 1 "nick kyrgios" "roger federer" 20.8966666666667 27.4684957728505 80.6833131795471 87.8556265083179 2018 "Hard" 63.1578947368421 34.7368421052632 2.10526315789474 63.7362637362637 35.1648351648352 1.0989010989011
1053 3646.87427642276 3373.53291056911 248 165.297872340426 166.417391304348 164.225 80 35 3 69 51 8 1401 "usopen" 1 "rafael nadal" "nikoloz basilashvili" 39.92 26.377755511022 91.3545660426544 84.5073374391059 2018 "Hard" 67.7966101694915 29.6610169491525 2.54237288135593 53.90625 39.84375 6.25
765 3184.24771022727 2402.24866101695 201 180.637305699482 174.556818181818 185.733333333333 49 39 4 70 35 2 1402 "usopen" 1 "dominic thiem" "kevin anderson" 31.35 24.4019138755981 101.57089984776 76.6267515475901 2018 "Hard" 53.2608695652174 42.3913043478261 4.34782608695652 65.4205607476635 32.7102803738318 1.86915887850467
648 2008.71594520548 2075.3352739726 149 179.986111111111 181.44776119403 178.714285714286 53 15 1 53 24 1 1403 "usopen" 1 "juan martin del potro" "borna coric" 24.95 25.9719438877755 80.5096571224641 83.1797704999039 2018 "Hard" 76.8115942028985 21.7391304347826 1.44927536231884 67.948717948718 30.7692307692308 1.28205128205128
656 2339.60194067797 2505.11491914894 243 188.783185840708 190.308411214953 187.411764705882 70 42 2 80 43 4 1404 "usopen" 1 "john isner" "milos raonic" 37.6066666666667 17.443715653253 62.2124252972336 66.6135858663961 2018 "Hard" 61.4035087719298 36.8421052631579 1.75438596491228 62.992125984252 33.8582677165354 3.1496062992126
711 2192.92831052632 2513.91804232804 197 161.059139784946 162.5625 159.455555555556 46 51 4 63 27 4 1405 "usopen" 1 "marin cilic" "david goffin" 28.9766666666667 24.5369837800529 75.6791088413545 86.7566332334537 2018 "Hard" 45.5445544554455 50.4950495049505 3.96039603960396 67.0212765957447 28.7234042553192 4.25531914893617
691 2363.10526315789 2703.33756140351 177 162.940119760479 158.158536585366 167.552941176471 52 30 5 55 30 3 1406 "usopen" 1 "kei nishikori" "philipp kohlschreiber" 27.2333333333333 25.3733170134639 86.7725310829092 99.2657611286478 2018 "Hard" 59.7701149425287 34.4827586206897 5.74712643678161 62.5 34.0909090909091 3.40909090909091
744 2627.49831612903 2453.00952903226 157 164.348993288591 166.662162162162 162.066666666667 51 23 1 42 33 5 1407 "usopen" 1 "novak djokovic" "joao sousa" 23.99 31.0129220508545 109.524731810297 102.251335099302 2018 "Hard" 68 30.6666666666667 1.33333333333333 52.5 41.25 6.25
1120 3798.72334185303 3399.01205095541 319 172.088815789474 173.014285714286 171.298780487805 89 52 3 86 79 8 1408 "usopen" 1 "john millman" "roger federer" 42.94 26.0829063809967 88.4658440114819 79.157243850848 2018 "Hard" 61.8055555555556 36.1111111111111 2.08333333333333 49.7109826589595 45.6647398843931 4.6242774566474
1386 4719.48535714286 4634.39635714286 339 171.033434650456 169.457317073171 172.6 111 53 4 97 68 4 1501 "usopen" 1 "rafael nadal" "dominic thiem" 57.87 23.950233281493 81.5532289120936 80.0828815818707 2018 "Hard" 66.0714285714286 31.547619047619 2.38095238095238 57.396449704142 40.2366863905325 2.36686390532544
791 2360.22792366412 2310.23569465649 268 186.782258064516 183.654545454545 189.275362318841 74 43 4 91 50 4 1502 "usopen" 1 "juan martin del potro" "john isner" 42.14 18.7707641196013 56.0092055924092 54.8228688812646 2018 "Hard" 61.1570247933884 35.5371900826446 3.30578512396694 62.7586206896552 34.4827586206897 2.75862068965517
1003 2983.42851525424 3302.44913220339 298 165.577464788732 173.87786259542 158.470588235294 81 50 5 87 67 6 1503 "usopen" 1 "marin cilic" "kei nishikori" 49.6566666666667 20.198697724374 60.0811273797591 66.5056548070764 2018 "Hard" 59.5588235294118 36.7647058823529 3.67647058823529 54.375 41.875 3.75
1301 4238.97227363184 4235.04154726368 203 170.041450777202 169.125 170.690265486726 57 23 5 79 34 3 1504 "usopen" 1 "novak djokovic" "john millman" 33.8066666666667 38.4835338197594 125.388649387651 125.272378641205 2018 "Hard" 67.0588235294118 27.0588235294118 5.88235294117647 68.1034482758621 29.3103448275862 2.58620689655172
645 2297.64786666667 2223.30658646617 138 176.804511278195 171.838235294118 182 50 20 1 46 19 0 1601 "usopen" 1 "rafael nadal" "juan martin del potro" 23.9033333333333 26.9836842839213 96.1224877980756 93.0124077450634 2018 "Hard" 70.4225352112676 28.169014084507 1.40845070422535 70.7692307692308 29.2307692307692 0
817 2600.01008988764 2759.83238547486 181 163.2 162.36 164.32 64 36 2 48 27 2 1602 "usopen" 1 "kei nishikori" "novak djokovic" 28.5666666666667 28.5997666277713 91.0155223998007 96.6102351974863 2018 "Hard" 62.7450980392157 35.2941176470588 1.96078431372549 62.3376623376623 35.0649350649351 2.5974025974026
1280 4406.44776785714 4597.02964285714 209 172.566502463054 179.444444444444 167.088495575221 60 30 1 71 43 2 1701 "usopen" 1 "juan martin del potro" "novak djokovic" 39.1533333333333 32.6919802485953 112.543362025978 117.410939286322 2018 "Hard" 65.9340659340659 32.967032967033 1.0989010989011 61.2068965517241 37.0689655172414 1.72413793103448
477 1674.40761320755 1418.22367924528 109 145.038461538462 141.5 149.5 38 20 1 34 12 2 2101 "usopen" 2 "simona halep" "kaia kanepi" 15.2066666666667 31.3678211310829 110.110101701505 93.2632844747008 2018 "Hard" 64.4067796610169 33.8983050847458 1.69491525423729 70.8333333333333 25 4.16666666666667
388 1129.99948387097 1210.19767741935 96 152.944444444444 153.022222222222 152.866666666667 26 20 0 29 16 3 2105 "usopen" 2 "serena williams" "magda linette" 14.0266666666667 27.6615969581749 80.5607997056298 86.2783515270452 2018 "Hard" 56.5217391304348 43.4782608695652 0 60.4166666666667 33.3333333333333 6.25
564 1857.63707317073 1708.76219512195 142 151.12213740458 152 150.083333333333 51 20 3 43 19 4 2106 "usopen" 2 "caroline dolehide" "carina witthoeft" 17.7833333333333 31.7150890346767 104.459441790294 96.0878460237273 2018 "Hard" 68.9189189189189 27.027027027027 4.05405405405405 65.1515151515152 28.7878787878788 6.06060606060606
875 2676.752 2717.05333333333 238 142.484162895928 141.155172413793 143.952380952381 81 35 7 62 43 8 2108 "usopen" 2 "svetlana kuznetsova" "venus williams" 34.9566666666667 25.0309907504529 76.5734337751502 77.7263278344617 2018 "Hard" 65.8536585365854 28.4552845528455 5.69105691056911 54.8672566371681 38.0530973451327 7.07964601769912
446 1259.96424489796 1256.67113978495 104 143.886597938144 146 142.057692307692 23 24 2 27 25 1 2109 "usopen" 2 "garbiã±e muguruza" "shuai zhang" 15.4233333333333 28.9172249837908 81.6920841731981 81.478569685646 2018 "Hard" 46.9387755102041 48.9795918367347 4.08163265306122 50.9433962264151 47.1698113207547 1.88679245283019
377 1148.33821782178 1337.7476039604 124 148.927927927928 148.044117647059 150.325581395349 46 25 5 28 16 2 2112 "usopen" 2 "ons jabeur" "ashleigh barty" 13.13 28.7128712871287 87.4591178843703 101.884813706047 2018 "Hard" 60.5263157894737 32.8947368421053 6.57894736842105 60.8695652173913 34.7826086956522 4.34782608695652
444 1579.43152293578 1530.52209174312 116 146.735849056604 149.804347826087 144.383333333333 25 22 4 34 27 2 2113 "usopen" 2 "maria sakkari" "asia muhammad" 15.8 28.1012658227848 99.9640204389734 96.8684868191848 2018 "Hard" 49.0196078431373 43.1372549019608 7.84313725490196 53.968253968254 42.8571428571429 3.17460317460317
574 1544.47056716418 1466.77569924812 148 153.343065693431 154.737704918033 152.223684210526 43 18 1 49 27 8 2116 "usopen" 2 "zarina diyas" "karolina pliskova" 18.9233333333333 30.3329223181258 81.6172573805273 77.5114866609893 2018 "Hard" 69.3548387096774 29.0322580645161 1.61290322580645 58.3333333333333 32.1428571428571 9.52380952380952
627 1990.0797628866 2065.87878350515 107 137.278846153846 138.719298245614 135.531914893617 39 18 1 35 12 0 2117 "usopen" 2 "sloane stephens" "evgeniya rodina" 15.3633333333333 40.8114558472554 129.534373804725 134.468135181503 2018 "Hard" 67.2413793103448 31.0344827586207 1.72413793103448 74.468085106383 25.531914893617 0
454 1343.55964516129 1329.82907317073 134 152.181102362205 148.967741935484 155.246153846154 46 16 3 40 26 1 2119 "usopen" 2 "victoria azarenka" "viktoria kuzmova" 17.69 25.664217071792 75.9502343222889 75.1740572736423 2018 "Hard" 70.7692307692308 24.6153846153846 4.61538461538462 59.7014925373134 38.8059701492537 1.49253731343284
912 3191.44513197969 2812.82383823529 229 141.716346153846 136.12037037037 147.76 69 40 7 66 35 10 2124 "usopen" 2 "kurumi nara" "elise mertens" 32.6466666666667 27.9354706963447 97.7571512756696 86.1596029682038 2018 "Hard" 59.4827586206897 34.4827586206897 6.03448275862069 59.4594594594595 31.5315315315315 9.00900900900901
515 1705.60779069767 1625.3909 191 152.432748538012 152.974358974359 151.978494623656 44 35 7 68 26 9 2125 "usopen" 2 "julia goerges" "anna kalinskaya" 26.5 19.4339622641509 64.3625581395349 61.3355056603774 2018 "Hard" 51.1627906976744 40.6976744186046 8.13953488372093 66.0194174757282 25.2427184466019 8.7378640776699
713 2038.8128 2143.29173333333 160 151.006802721088 155.375 146.813333333333 41 31 7 42 35 2 2128 "usopen" 2 "donna vekic" "anastasija sevastova" 22.4366666666667 31.7783390283762 90.8696835537067 95.5262992125984 2018 "Hard" 51.8987341772152 39.2405063291139 8.86075949367089 53.1645569620253 44.3037974683544 2.53164556962025
457 1585.32426724138 1719.84393103448 121 141.504347826087 136.456140350877 146.465517241379 38 19 0 37 22 3 2131 "usopen" 2 "agnieszka radwanska" "tatjana maria" 17.25 26.4927536231884 91.902856071964 99.7010974512744 2018 "Hard" 66.6666666666667 33.3333333333333 0 59.6774193548387 35.4838709677419 4.83870967741935
684 2081.912 2186.3205 154 140.692307692308 136.984375 143.696202531646 42 22 5 56 23 4 2132 "usopen" 2 "sachia vickery" "elina svitolina" 18.49 36.9929691725257 112.596646836128 118.243401838832 2018 "Hard" 60.8695652173913 31.8840579710145 7.2463768115942 67.4698795180723 27.710843373494 4.81927710843374
334 996.902128712871 1018.86310377359 109 153.155339805825 154.777777777778 151.896551724138 32 13 0 34 24 4 2133 "usopen" 2 "caroline garcia" "johanna konta" 15.08 22.1485411140584 66.1075682170339 67.5638662979831 2018 "Hard" 71.1111111111111 28.8888888888889 0 54.8387096774194 38.7096774193548 6.45161290322581
334 990.935489361702 1026.2269787234 97 144.352941176471 146.568181818182 141.975609756098 29 16 2 33 9 6 2135 "usopen" 2 "kristina mladenovic" "tamara zidansek" 12 27.8333333333333 82.5779574468085 85.518914893617 2018 "Hard" 61.7021276595745 34.0425531914894 4.25531914893617 68.75 18.75 12.5
612 2119.78198026316 2319.28766447368 157 141.654929577465 146.060606060606 137.828947368421 45 21 9 48 30 2 2137 "usopen" 2 "maria sharapova" "patty schnyder" 22.0966666666667 27.6964851410469 95.9322060761725 104.960974406714 2018 "Hard" 60 28 12 60 37.5 2.5
636 1963.4563968254 1776.81212169312 193 143.25730994152 144.850574712644 141.607142857143 59 28 4 47 38 15 2140 "usopen" 2 "andrea petkovic" "jelena ostapenko" 27.5533333333333 23.0825066537624 71.2602128051801 64.4862855683446 2018 "Hard" 64.8351648351648 30.7692307692308 4.3956043956044 47 38 15
521 1820.69141007194 1887.01415827338 141 149.457364341085 148.303571428571 150.342465753425 34 22 2 48 26 7 2141 "usopen" 2 "madison keys" "pauline parmentier" 18.9633333333333 27.4740727720162 96.0111483602712 99.5085687259649 2018 "Hard" 58.6206896551724 37.9310344827586 3.44827586206897 59.2592592592593 32.0987654320988 8.64197530864197
376 1201.21403496504 1227.72978321678 149 155.296875 149.553846153846 161.222222222222 39 27 6 43 22 10 2144 "usopen" 2 "kirsten flipkens" "coco vandeweghe" 23.7 15.8649789029536 50.684136496415 51.8029444395267 2018 "Hard" 54.1666666666667 37.5 8.33333333333333 57.3333333333333 29.3333333333333 13.3333333333333
852 2456.44245 2573.59930434783 168 141.551282051282 137.205128205128 145.897435897436 54 25 6 59 19 3 2147 "usopen" 2 "alizã© cornet" "johanna larsson" 28.8333333333333 29.5491329479769 85.1945358381503 89.2577793415431 2018 "Hard" 63.5294117647059 29.4117647058824 7.05882352941176 72.8395061728395 23.4567901234568 3.7037037037037
799 2783.41381818182 2645.40335294118 147 144.701492537313 144.63768115942 144.769230769231 44 27 3 43 24 4 2148 "usopen" 2 "margarita gasparyan" "angelique kerber" 21.02 38.011417697431 132.417403338812 125.851729445346 2018 "Hard" 59.4594594594595 36.4864864864865 4.05405405405405 60.5633802816901 33.8028169014084 5.63380281690141
277 781.816721649485 777.326134020618 103 156.488888888889 155.92 157.2 36 14 7 29 13 2 2149 "usopen" 2 "petra kvitova" "yanina wickmayer" 14.4166666666667 19.2138728323699 54.2300616173053 53.9185757702163 2018 "Hard" 63.1578947368421 24.5614035087719 12.280701754386 65.9090909090909 29.5454545454545 4.54545454545455
475 1475.7548757764 1468.61068322981 165 146.537414965986 141.246753246753 152.357142857143 48 29 7 34 39 6 2152 "usopen" 2 "danielle collins" "aryna sabalenka" 22.5733333333333 21.0425280567041 65.376028164932 65.0595400131341 2018 "Hard" 57.1428571428571 34.5238095238095 8.33333333333333 43.0379746835443 49.3670886075949 7.59493670886076
356 1056.50069090909 1135.78149090909 113 137.048076923077 138 136.058823529412 31 22 1 26 25 6 2153 "usopen" 2 "naomi osaka" "laura siegemund" 15.53 22.9233741146169 68.0296645788211 73.1346742375461 2018 "Hard" 57.4074074074074 40.7407407407407 1.85185185185185 45.6140350877193 43.859649122807 10.5263157894737
905 2679.58028205128 3130.28474226804 215 141.721393034826 151.571428571429 134.649572649573 55 30 6 82 36 4 2156 "usopen" 2 "timea babos" "daria kasatkina" 28.34 31.9336626676076 94.5511743843078 110.454648633311 2018 "Hard" 60.4395604395604 32.967032967033 6.59340659340659 67.2131147540984 29.5081967213115 3.27868852459016
402 1523.95983962264 1195.08720560748 111 153.362745098039 153.489795918367 153.245283018868 27 22 4 32 22 2 2157 "usopen" 2 "kiki bertens" "kristyna pliskova" 13.9033333333333 28.9139295133062 109.611112895419 85.9568836447478 2018 "Hard" 50.9433962264151 41.5094339622642 7.54716981132075 57.1428571428571 39.2857142857143 3.57142857142857
353 1224.68727272727 1091.84165137615 115 148.07 147.083333333333 148.980769230769 32 16 7 31 22 5 2160 "usopen" 2 "marketa vondrousova" "mona barthel" 12.3466666666667 28.5907127429806 99.1917337522089 88.4320991935324 2018 "Hard" 58.1818181818182 29.0909090909091 12.7272727272727 53.448275862069 37.9310344827586 8.62068965517241
780 2543.09040888889 2374.24044878049 233 144.507042253521 143.17094017094 146.135416666667 72 47 6 51 45 10 2161 "usopen" 2 "anett kontaveit" "katerina siniakova" 30.1666666666667 25.8563535911602 84.3013395211786 78.7041032744913 2018 "Hard" 57.6 37.6 4.8 48.1132075471698 42.4528301886792 9.43396226415094
458 1654.0384 1506.46926315789 112 153.277227722772 159.87037037037 145.702127659574 38 16 6 27 20 3 2164 "usopen" 2 "samantha stosur" "caroline wozniacki" 16.76 27.326968973747 98.6896420047733 89.884800904409 2018 "Hard" 63.3333333333333 26.6666666666667 10 54 40 6
468 1520.01631182796 1644.19756626506 121 142.194444444444 133.565217391304 148.596774193548 28 20 2 48 14 7 2202 "usopen" 2 "vania king" "rebecca peterson" 16.1 29.0683229813665 94.4109510452147 102.124072438824 2018 "Hard" 56 40 4 69.5652173913043 20.2898550724638 10.1449275362319
293 873.098785046729 964.839813084112 110 154.727272727273 156.327272727273 152.727272727273 36 19 2 31 14 6 2203 "usopen" 2 "serena williams" "carina witthoeft" 13.4466666666667 21.7897868120972 64.9304996316358 71.7530847608412 2018 "Hard" 63.1578947368421 33.3333333333333 3.50877192982456 60.7843137254902 27.4509803921569 11.7647058823529
525 1681.30294736842 1483.75825 158 156.310344827586 157.272727272727 155.506329113924 31 35 5 54 25 6 2204 "usopen" 2 "camila giorgi" "venus williams" 22.3233333333333 23.5179931312528 75.3159450814583 66.4666977751232 2018 "Hard" 43.6619718309859 49.2957746478873 7.04225352112676 63.5294117647059 29.4117647058824 7.05882352941176
894 2617.19496373057 2744.10407253886 201 145.814432989691 147.593406593407 144.242718446602 57 34 1 55 49 3 2205 "usopen" 2 "garbiã±e muguruza" "karolina muchova" 29.5466666666667 30.2572202166065 88.5783494042386 92.8735584117394 2018 "Hard" 61.9565217391304 36.9565217391304 1.08695652173913 51.4018691588785 45.7943925233645 2.80373831775701
372 1230.62613333333 1265.883136 128 144.719008264463 138.559322033898 150.58064516129 31 28 2 39 24 2 2206 "usopen" 2 "lucie safarova" "ashleigh barty" 16.1133333333333 23.0864708316094 76.3731568059578 78.5612206868018 2018 "Hard" 50.8196721311475 45.9016393442623 3.27868852459016 60 36.9230769230769 3.07692307692308
717 2298.02755102041 2070.10510204082 150 146.707142857143 147.957142857143 145.457142857143 42 28 4 47 23 4 2207 "usopen" 2 "maria sakkari" "sofia kenin" 22.39 32.0232246538633 102.636335463171 92.4566816454139 2018 "Hard" 56.7567567567568 37.8378378378378 5.40540540540541 63.5135135135135 31.0810810810811 5.40540540540541
349 1017.76047524752 912.628831683168 104 143.212765957447 139.44 147.5 33 17 2 33 12 5 2208 "usopen" 2 "ana bogdan" "karolina pliskova" 12.94 26.9706336939722 78.6522778398396 70.5277304237379 2018 "Hard" 63.4615384615385 32.6923076923077 3.84615384615385 66 24 10
973 2754.95282758621 2857.64076712329 208 145.893939393939 141.495412844037 151.280898876405 71 38 2 54 35 6 2209 "usopen" 2 "sloane stephens" "anhelina kalinina" 33.2066666666667 29.3013451114234 82.9638474478882 86.0562367132088 2018 "Hard" 63.963963963964 34.2342342342342 1.8018018018018 56.8421052631579 36.8421052631579 6.31578947368421
472 1508.1056039604 1677.6538019802 103 141.842105263158 140.581395348837 142.884615384615 27 16 1 38 14 5 2210 "usopen" 2 "victoria azarenka" "daria gavrilova" 16.3933333333333 28.7921919479463 91.9950551419518 102.33756417122 2018 "Hard" 61.3636363636364 36.3636363636364 2.27272727272727 66.6666666666667 24.5614035087719 8.7719298245614
427 1391.75182795699 1334.02848387097 97 140.902173913043 142.314814814815 138.894736842105 35 19 0 22 16 3 2211 "usopen" 2 "barbora strycova" "lara arruabarrena" 13.5066666666667 31.614017769003 103.041843136006 98.7681503359552 2018 "Hard" 64.8148148148148 35.1851851851852 0 53.6585365853659 39.0243902439024 7.31707317073171
266 828.535862068965 900.961034482759 90 150.02380952381 152.888888888889 147.875 21 15 2 29 19 2 2212 "usopen" 2 "vera lapko" "elise mertens" 12.06 22.0563847429519 68.7011494252874 74.7065534396981 2018 "Hard" 55.2631578947368 39.4736842105263 5.26315789473684 58 38 4
364 1208.18730496454 1135.63280141844 145 150.459854014599 149.846153846154 151.013888888889 40 25 2 53 21 2 2213 "usopen" 2 "julia goerges" "ekaterina makarova" 19.46 18.705035971223 62.0856785696063 58.357286814925 2018 "Hard" 59.7014925373134 37.3134328358209 2.98507462686567 69.7368421052632 27.6315789473684 2.63157894736842
358 1185.94434782609 1140.66573913043 96 146.279069767442 147 145.487804878049 29 17 5 32 11 0 2214 "usopen" 2 "claire liu" "anastasija sevastova" 12.76 28.0564263322884 92.942347008314 89.3938667030121 2018 "Hard" 56.8627450980392 33.3333333333333 9.80392156862745 74.4186046511628 25.5813953488372 0
412 1351.26537142857 1256.43936792453 111 148.653465346535 149.785714285714 147.244444444444 36 22 3 30 15 3 2215 "usopen" 2 "qiang wang" "irina camelia begu" 16.0933333333333 25.6006628003314 83.9642939992899 78.0720402604305 2018 "Hard" 59.0163934426229 36.0655737704918 4.91803278688525 62.5 31.25 6.25
394 1467.01061386139 1381.83667326733 104 144.747474747475 150.75 138.106382978723 32 20 2 28 19 1 2216 "usopen" 2 "tatjana maria" "elina svitolina" 13.6633333333333 28.8363015369602 107.36842745997 101.134667475042 2018 "Hard" 59.2592592592593 37.037037037037 3.7037037037037 58.3333333333333 39.5833333333333 2.08333333333333
542 1332.77912280702 1456.01088495575 170 149.210191082803 148.27380952381 150.287671232877 56 29 5 54 20 4 2217 "usopen" 2 "caroline garcia" "monica puig" 23.3833333333333 23.1789023521026 56.9969689012267 62.267037132819 2018 "Hard" 62.2222222222222 32.2222222222222 5.55555555555556 69.2307692307692 25.6410256410256 5.12820512820513
